image_paths,image_names,act_lables,pred_labels,act_vals,pred_vals,top_seen_labels,top_unseen_labels,seen_pred_vals
awa_data\train\rhinoceros\rhinoceros_10009.jpg,rhinoceros_10009.jpg,rhinoceros,ox,12,10,"['ox', 'monkey', 'cow', 'lion', 'tiger']","['leopard', 'pig', 'rat', 'humpback_whale', 'persian_cat']",10
awa_data\train\rhinoceros\rhinoceros_10010.jpg,rhinoceros_10010.jpg,rhinoceros,tiger,12,16,"['tiger', 'lion', 'squirrel', 'gorilla', 'monkey']","['leopard', 'rat', 'pig', 'chimpanzee', 'persian_cat']",16
awa_data\train\rhinoceros\rhinoceros_10011.jpg,rhinoceros_10011.jpg,rhinoceros,ox,12,10,"['ox', 'monkey', 'cow', 'lion', 'tiger']","['leopard', 'pig', 'rat', 'humpback_whale', 'persian_cat']",10
awa_data\train\rhinoceros\rhinoceros_10012.jpg,rhinoceros_10012.jpg,rhinoceros,ox,12,10,"['ox', 'monkey', 'cow', 'lion', 'tiger']","['leopard', 'pig', 'rat', 'humpback_whale', 'persian_cat']",10
awa_data\train\rhinoceros\rhinoceros_10013.jpg,rhinoceros_10013.jpg,rhinoceros,tiger,12,16,"['tiger', 'lion', 'squirrel', 'gorilla', 'monkey']","['leopard', 'rat', 'pig', 'chimpanzee', 'persian_cat']",16
awa_data\train\rhinoceros\rhinoceros_10014.jpg,rhinoceros_10014.jpg,rhinoceros,tiger,12,16,"['tiger', 'lion', 'squirrel', 'gorilla', 'monkey']","['leopard', 'rat', 'pig', 'chimpanzee', 'persian_cat']",16
awa_data\train\rhinoceros\rhinoceros_10015.jpg,rhinoceros_10015.jpg,rhinoceros,ox,12,10,"['ox', 'monkey', 'cow', 'lion', 'tiger']","['leopard', 'pig', 'rat', 'humpback_whale', 'persian_cat']",10
awa_data\train\rhinoceros\rhinoceros_10016.jpg,rhinoceros_10016.jpg,rhinoceros,tiger,12,16,"['tiger', 'lion', 'squirrel', 'gorilla', 'monkey']","['leopard', 'rat', 'pig', 'chimpanzee', 'persian_cat']",16
awa_data\train\rhinoceros\rhinoceros_10017.jpg,rhinoceros_10017.jpg,rhinoceros,ox,12,10,"['ox', 'monkey', 'cow', 'lion', 'tiger']","['leopard', 'pig', 'rat', 'humpback_whale', 'persian_cat']",10
awa_data\train\rhinoceros\rhinoceros_10018.jpg,rhinoceros_10018.jpg,rhinoceros,tiger,12,16,"['tiger', 'lion', 'squirrel', 'gorilla', 'monkey']","['leopard', 'rat', 'pig', 'chimpanzee', 'persian_cat']",16
awa_data\train\rhinoceros\rhinoceros_10019.jpg,rhinoceros_10019.jpg,rhinoceros,ox,12,10,"['ox', 'monkey', 'cow', 'lion', 'tiger']","['leopard', 'pig', 'rat', 'humpback_whale', 'persian_cat']",10
awa_data\train\rhinoceros\rhinoceros_10020.jpg,rhinoceros_10020.jpg,rhinoceros,tiger,12,16,"['tiger', 'lion', 'squirrel', 'gorilla', 'monkey']","['leopard', 'rat', 'pig', 'chimpanzee', 'persian_cat']",16
awa_data\train\rhinoceros\rhinoceros_10023.jpg,rhinoceros_10023.jpg,rhinoceros,ox,12,10,"['ox', 'monkey', 'cow', 'lion', 'tiger']","['leopard', 'pig', 'rat', 'humpback_whale', 'persian_cat']",10
awa_data\train\rhinoceros\rhinoceros_10024.jpg,rhinoceros_10024.jpg,rhinoceros,ox,12,10,"['ox', 'monkey', 'cow', 'lion', 'tiger']","['leopard', 'pig', 'rat', 'humpback_whale', 'persian_cat']",10
awa_data\train\rhinoceros\rhinoceros_10025.jpg,rhinoceros_10025.jpg,rhinoceros,tiger,12,16,"['tiger', 'lion', 'squirrel', 'gorilla', 'monkey']","['leopard', 'rat', 'pig', 'chimpanzee', 'persian_cat']",16
awa_data\train\rhinoceros\rhinoceros_10026.jpg,rhinoceros_10026.jpg,rhinoceros,tiger,12,16,"['tiger', 'lion', 'squirrel', 'gorilla', 'monkey']","['leopard', 'rat', 'pig', 'chimpanzee', 'persian_cat']",16
awa_data\train\rhinoceros\rhinoceros_10027.jpg,rhinoceros_10027.jpg,rhinoceros,tiger,12,16,"['tiger', 'lion', 'squirrel', 'gorilla', 'monkey']","['leopard', 'rat', 'pig', 'chimpanzee', 'persian_cat']",16
awa_data\train\rhinoceros\rhinoceros_10028.jpg,rhinoceros_10028.jpg,rhinoceros,ox,12,10,"['ox', 'monkey', 'cow', 'lion', 'tiger']","['leopard', 'pig', 'rat', 'humpback_whale', 'persian_cat']",10
awa_data\train\rhinoceros\rhinoceros_10029.jpg,rhinoceros_10029.jpg,rhinoceros,ox,12,10,"['ox', 'monkey', 'cow', 'lion', 'tiger']","['leopard', 'pig', 'rat', 'humpback_whale', 'persian_cat']",10
awa_data\train\rhinoceros\rhinoceros_10030.jpg,rhinoceros_10030.jpg,rhinoceros,tiger,12,16,"['tiger', 'lion', 'squirrel', 'gorilla', 'monkey']","['leopard', 'rat', 'pig', 'chimpanzee', 'persian_cat']",16
awa_data\train\rhinoceros\rhinoceros_10031.jpg,rhinoceros_10031.jpg,rhinoceros,ox,12,10,"['ox', 'monkey', 'cow', 'lion', 'tiger']","['leopard', 'pig', 'rat', 'humpback_whale', 'persian_cat']",10
awa_data\train\rhinoceros\rhinoceros_10032.jpg,rhinoceros_10032.jpg,rhinoceros,ox,12,10,"['ox', 'monkey', 'cow', 'lion', 'tiger']","['leopard', 'pig', 'rat', 'humpback_whale', 'persian_cat']",10
awa_data\train\rhinoceros\rhinoceros_10033.jpg,rhinoceros_10033.jpg,rhinoceros,tiger,12,16,"['tiger', 'lion', 'squirrel', 'gorilla', 'monkey']","['leopard', 'rat', 'pig', 'chimpanzee', 'persian_cat']",16
awa_data\train\rhinoceros\rhinoceros_10034.jpg,rhinoceros_10034.jpg,rhinoceros,ox,12,10,"['ox', 'monkey', 'cow', 'lion', 'tiger']","['leopard', 'pig', 'rat', 'humpback_whale', 'persian_cat']",10
awa_data\train\rhinoceros\rhinoceros_10035.jpg,rhinoceros_10035.jpg,rhinoceros,ox,12,10,"['ox', 'monkey', 'cow', 'lion', 'tiger']","['leopard', 'pig', 'rat', 'humpback_whale', 'persian_cat']",10
awa_data\train\rhinoceros\rhinoceros_10036.jpg,rhinoceros_10036.jpg,rhinoceros,bear,12,0,"['bear', 'walrus', 'rabbit', 'squirrel', 'cow']","['rat', 'pig', 'raccoon', 'leopard', 'humpback_whale']",0
awa_data\train\rhinoceros\rhinoceros_10037.jpg,rhinoceros_10037.jpg,rhinoceros,ox,12,10,"['ox', 'monkey', 'cow', 'lion', 'tiger']","['leopard', 'pig', 'rat', 'humpback_whale', 'persian_cat']",10
awa_data\train\rhinoceros\rhinoceros_10038.jpg,rhinoceros_10038.jpg,rhinoceros,tiger,12,16,"['tiger', 'lion', 'squirrel', 'gorilla', 'monkey']","['leopard', 'rat', 'pig', 'chimpanzee', 'persian_cat']",16
awa_data\train\rhinoceros\rhinoceros_10039.jpg,rhinoceros_10039.jpg,rhinoceros,tiger,12,16,"['tiger', 'lion', 'squirrel', 'gorilla', 'monkey']","['leopard', 'rat', 'pig', 'chimpanzee', 'persian_cat']",16
awa_data\train\rhinoceros\rhinoceros_10040.jpg,rhinoceros_10040.jpg,rhinoceros,ox,12,10,"['ox', 'monkey', 'cow', 'lion', 'tiger']","['leopard', 'pig', 'rat', 'humpback_whale', 'persian_cat']",10
awa_data\train\rhinoceros\rhinoceros_10041.jpg,rhinoceros_10041.jpg,rhinoceros,tiger,12,16,"['tiger', 'lion', 'squirrel', 'gorilla', 'monkey']","['leopard', 'rat', 'pig', 'chimpanzee', 'persian_cat']",16
awa_data\train\rhinoceros\rhinoceros_10042.jpg,rhinoceros_10042.jpg,rhinoceros,tiger,12,16,"['tiger', 'lion', 'squirrel', 'gorilla', 'monkey']","['leopard', 'rat', 'pig', 'chimpanzee', 'persian_cat']",16
awa_data\train\siamese_cat\siamese+cat_10001.jpg,siamese+cat_10001.jpg,siamese_cat,ox,13,10,"['ox', 'monkey', 'cow', 'lion', 'tiger']","['leopard', 'pig', 'rat', 'humpback_whale', 'persian_cat']",10
awa_data\train\siamese_cat\siamese+cat_10002.jpg,siamese+cat_10002.jpg,siamese_cat,tiger,13,16,"['tiger', 'lion', 'squirrel', 'gorilla', 'monkey']","['leopard', 'rat', 'pig', 'chimpanzee', 'persian_cat']",16
awa_data\train\siamese_cat\siamese+cat_10003.jpg,siamese+cat_10003.jpg,siamese_cat,siamese_cat,13,13,"['siamese_cat', 'rabbit', 'killer_whale', 'blue_whale', 'dolphin']","['persian_cat', 'humpback_whale', 'giant_panda', 'rat', 'pig']",13
awa_data\train\siamese_cat\siamese+cat_10004.jpg,siamese+cat_10004.jpg,siamese_cat,ox,13,10,"['ox', 'monkey', 'cow', 'lion', 'tiger']","['leopard', 'pig', 'rat', 'humpback_whale', 'persian_cat']",10
awa_data\train\siamese_cat\siamese+cat_10005.jpg,siamese+cat_10005.jpg,siamese_cat,ox,13,10,"['ox', 'monkey', 'cow', 'lion', 'tiger']","['leopard', 'pig', 'rat', 'humpback_whale', 'persian_cat']",10
awa_data\train\siamese_cat\siamese+cat_10006.jpg,siamese+cat_10006.jpg,siamese_cat,tiger,13,16,"['tiger', 'lion', 'squirrel', 'gorilla', 'monkey']","['leopard', 'rat', 'pig', 'chimpanzee', 'persian_cat']",16
awa_data\train\siamese_cat\siamese+cat_10007.jpg,siamese+cat_10007.jpg,siamese_cat,bobcat,13,2,"['bobcat', 'bear', 'rabbit', 'lion', 'dolphin']","['leopard', 'pig', 'humpback_whale', 'giant_panda', 'rat']",2
awa_data\train\siamese_cat\siamese+cat_10008.jpg,siamese+cat_10008.jpg,siamese_cat,bobcat,13,2,"['bobcat', 'bear', 'rabbit', 'lion', 'dolphin']","['leopard', 'pig', 'humpback_whale', 'giant_panda', 'rat']",2
awa_data\train\siamese_cat\siamese+cat_10009.jpg,siamese+cat_10009.jpg,siamese_cat,ox,13,10,"['ox', 'monkey', 'cow', 'lion', 'tiger']","['leopard', 'pig', 'rat', 'humpback_whale', 'persian_cat']",10
awa_data\train\siamese_cat\siamese+cat_10010.jpg,siamese+cat_10010.jpg,siamese_cat,tiger,13,16,"['tiger', 'lion', 'squirrel', 'gorilla', 'monkey']","['leopard', 'rat', 'pig', 'chimpanzee', 'persian_cat']",16
awa_data\train\siamese_cat\siamese+cat_10011.jpg,siamese+cat_10011.jpg,siamese_cat,tiger,13,16,"['tiger', 'lion', 'squirrel', 'gorilla', 'monkey']","['leopard', 'rat', 'pig', 'chimpanzee', 'persian_cat']",16
awa_data\train\siamese_cat\siamese+cat_10012.jpg,siamese+cat_10012.jpg,siamese_cat,bobcat,13,2,"['bobcat', 'bear', 'rabbit', 'lion', 'dolphin']","['leopard', 'pig', 'humpback_whale', 'giant_panda', 'rat']",2
awa_data\train\siamese_cat\siamese+cat_10013.jpg,siamese+cat_10013.jpg,siamese_cat,siamese_cat,13,13,"['siamese_cat', 'rabbit', 'killer_whale', 'blue_whale', 'dolphin']","['persian_cat', 'humpback_whale', 'giant_panda', 'rat', 'pig']",13
awa_data\train\siamese_cat\siamese+cat_10014.jpg,siamese+cat_10014.jpg,siamese_cat,siamese_cat,13,13,"['siamese_cat', 'rabbit', 'killer_whale', 'blue_whale', 'dolphin']","['persian_cat', 'humpback_whale', 'giant_panda', 'rat', 'pig']",13
awa_data\train\siamese_cat\siamese+cat_10015.jpg,siamese+cat_10015.jpg,siamese_cat,tiger,13,16,"['tiger', 'lion', 'squirrel', 'gorilla', 'monkey']","['leopard', 'rat', 'pig', 'chimpanzee', 'persian_cat']",16
awa_data\train\siamese_cat\siamese+cat_10016.jpg,siamese+cat_10016.jpg,siamese_cat,bobcat,13,2,"['bobcat', 'bear', 'rabbit', 'lion', 'dolphin']","['leopard', 'pig', 'humpback_whale', 'giant_panda', 'rat']",2
awa_data\train\siamese_cat\siamese+cat_10017.jpg,siamese+cat_10017.jpg,siamese_cat,siamese_cat,13,13,"['siamese_cat', 'rabbit', 'killer_whale', 'blue_whale', 'dolphin']","['persian_cat', 'humpback_whale', 'giant_panda', 'rat', 'pig']",13
awa_data\train\siamese_cat\siamese+cat_10018.jpg,siamese+cat_10018.jpg,siamese_cat,bobcat,13,2,"['bobcat', 'bear', 'rabbit', 'lion', 'dolphin']","['leopard', 'pig', 'humpback_whale', 'giant_panda', 'rat']",2
awa_data\train\siamese_cat\siamese+cat_10019.jpg,siamese+cat_10019.jpg,siamese_cat,siamese_cat,13,13,"['siamese_cat', 'rabbit', 'killer_whale', 'blue_whale', 'dolphin']","['persian_cat', 'humpback_whale', 'giant_panda', 'rat', 'pig']",13
awa_data\train\siamese_cat\siamese+cat_10020.jpg,siamese+cat_10020.jpg,siamese_cat,bobcat,13,2,"['bobcat', 'bear', 'rabbit', 'lion', 'dolphin']","['leopard', 'pig', 'humpback_whale', 'giant_panda', 'rat']",2
awa_data\train\siamese_cat\siamese+cat_10023.jpg,siamese+cat_10023.jpg,siamese_cat,tiger,13,16,"['tiger', 'lion', 'squirrel', 'gorilla', 'monkey']","['leopard', 'rat', 'pig', 'chimpanzee', 'persian_cat']",16
awa_data\train\siamese_cat\siamese+cat_10024.jpg,siamese+cat_10024.jpg,siamese_cat,bobcat,13,2,"['bobcat', 'bear', 'rabbit', 'lion', 'dolphin']","['leopard', 'pig', 'humpback_whale', 'giant_panda', 'rat']",2
awa_data\train\siamese_cat\siamese+cat_10025.jpg,siamese+cat_10025.jpg,siamese_cat,tiger,13,16,"['tiger', 'lion', 'squirrel', 'gorilla', 'monkey']","['leopard', 'rat', 'pig', 'chimpanzee', 'persian_cat']",16
awa_data\train\siamese_cat\siamese+cat_10026.jpg,siamese+cat_10026.jpg,siamese_cat,bobcat,13,2,"['bobcat', 'bear', 'rabbit', 'lion', 'dolphin']","['leopard', 'pig', 'humpback_whale', 'giant_panda', 'rat']",2
awa_data\train\siamese_cat\siamese+cat_10027.jpg,siamese+cat_10027.jpg,siamese_cat,tiger,13,16,"['tiger', 'lion', 'squirrel', 'gorilla', 'monkey']","['leopard', 'rat', 'pig', 'chimpanzee', 'persian_cat']",16
awa_data\train\siamese_cat\siamese+cat_10028.jpg,siamese+cat_10028.jpg,siamese_cat,siamese_cat,13,13,"['siamese_cat', 'rabbit', 'killer_whale', 'blue_whale', 'dolphin']","['persian_cat', 'humpback_whale', 'giant_panda', 'rat', 'pig']",13
awa_data\train\siamese_cat\siamese+cat_10029.jpg,siamese+cat_10029.jpg,siamese_cat,siamese_cat,13,13,"['siamese_cat', 'rabbit', 'killer_whale', 'blue_whale', 'dolphin']","['persian_cat', 'humpback_whale', 'giant_panda', 'rat', 'pig']",13
awa_data\train\siamese_cat\siamese+cat_10030.jpg,siamese+cat_10030.jpg,siamese_cat,ox,13,10,"['ox', 'monkey', 'cow', 'lion', 'tiger']","['leopard', 'pig', 'rat', 'humpback_whale', 'persian_cat']",10
awa_data\train\siamese_cat\siamese+cat_10031.jpg,siamese+cat_10031.jpg,siamese_cat,ox,13,10,"['ox', 'monkey', 'cow', 'lion', 'tiger']","['leopard', 'pig', 'rat', 'humpback_whale', 'persian_cat']",10
awa_data\train\siamese_cat\siamese+cat_10032.jpg,siamese+cat_10032.jpg,siamese_cat,bobcat,13,2,"['bobcat', 'bear', 'rabbit', 'lion', 'dolphin']","['leopard', 'pig', 'humpback_whale', 'giant_panda', 'rat']",2
awa_data\train\siamese_cat\siamese+cat_10033.jpg,siamese+cat_10033.jpg,siamese_cat,bobcat,13,2,"['bobcat', 'bear', 'rabbit', 'lion', 'dolphin']","['leopard', 'pig', 'humpback_whale', 'giant_panda', 'rat']",2
awa_data\train\siamese_cat\siamese+cat_10034.jpg,siamese+cat_10034.jpg,siamese_cat,siamese_cat,13,13,"['siamese_cat', 'rabbit', 'killer_whale', 'blue_whale', 'dolphin']","['persian_cat', 'humpback_whale', 'giant_panda', 'rat', 'pig']",13
awa_data\train\siamese_cat\siamese+cat_10035.jpg,siamese+cat_10035.jpg,siamese_cat,bobcat,13,2,"['bobcat', 'bear', 'rabbit', 'lion', 'dolphin']","['leopard', 'pig', 'humpback_whale', 'giant_panda', 'rat']",2
awa_data\train\siamese_cat\siamese+cat_10036.jpg,siamese+cat_10036.jpg,siamese_cat,tiger,13,16,"['tiger', 'lion', 'squirrel', 'gorilla', 'monkey']","['leopard', 'rat', 'pig', 'chimpanzee', 'persian_cat']",16
awa_data\train\siamese_cat\siamese+cat_10037.jpg,siamese+cat_10037.jpg,siamese_cat,bobcat,13,2,"['bobcat', 'bear', 'rabbit', 'lion', 'dolphin']","['leopard', 'pig', 'humpback_whale', 'giant_panda', 'rat']",2
awa_data\train\siamese_cat\siamese+cat_10038.jpg,siamese+cat_10038.jpg,siamese_cat,tiger,13,16,"['tiger', 'lion', 'squirrel', 'gorilla', 'monkey']","['leopard', 'rat', 'pig', 'chimpanzee', 'persian_cat']",16
awa_data\train\siamese_cat\siamese+cat_10039.jpg,siamese+cat_10039.jpg,siamese_cat,tiger,13,16,"['tiger', 'lion', 'squirrel', 'gorilla', 'monkey']","['leopard', 'rat', 'pig', 'chimpanzee', 'persian_cat']",16
awa_data\train\siamese_cat\siamese+cat_10040.jpg,siamese+cat_10040.jpg,siamese_cat,ox,13,10,"['ox', 'monkey', 'cow', 'lion', 'tiger']","['leopard', 'pig', 'rat', 'humpback_whale', 'persian_cat']",10
awa_data\train\siamese_cat\siamese+cat_10041.jpg,siamese+cat_10041.jpg,siamese_cat,tiger,13,16,"['tiger', 'lion', 'squirrel', 'gorilla', 'monkey']","['leopard', 'rat', 'pig', 'chimpanzee', 'persian_cat']",16
awa_data\train\siamese_cat\siamese+cat_10042.jpg,siamese+cat_10042.jpg,siamese_cat,bear,13,0,"['bear', 'walrus', 'rabbit', 'squirrel', 'cow']","['rat', 'pig', 'raccoon', 'leopard', 'humpback_whale']",0
awa_data\train\skunk\skunk_10001.jpg,skunk_10001.jpg,skunk,tiger,14,16,"['tiger', 'lion', 'squirrel', 'gorilla', 'monkey']","['leopard', 'rat', 'pig', 'chimpanzee', 'persian_cat']",16
awa_data\train\skunk\skunk_10002.jpg,skunk_10002.jpg,skunk,tiger,14,16,"['tiger', 'lion', 'squirrel', 'gorilla', 'monkey']","['leopard', 'rat', 'pig', 'chimpanzee', 'persian_cat']",16
awa_data\train\skunk\skunk_10003.jpg,skunk_10003.jpg,skunk,tiger,14,16,"['tiger', 'lion', 'squirrel', 'gorilla', 'monkey']","['leopard', 'rat', 'pig', 'chimpanzee', 'persian_cat']",16
awa_data\train\skunk\skunk_10004.jpg,skunk_10004.jpg,skunk,tiger,14,16,"['tiger', 'lion', 'squirrel', 'gorilla', 'monkey']","['leopard', 'rat', 'pig', 'chimpanzee', 'persian_cat']",16
awa_data\train\skunk\skunk_10005.jpg,skunk_10005.jpg,skunk,tiger,14,16,"['tiger', 'lion', 'squirrel', 'gorilla', 'monkey']","['leopard', 'rat', 'pig', 'chimpanzee', 'persian_cat']",16
awa_data\train\skunk\skunk_10006.jpg,skunk_10006.jpg,skunk,bear,14,0,"['bear', 'walrus', 'rabbit', 'squirrel', 'cow']","['rat', 'pig', 'raccoon', 'leopard', 'humpback_whale']",0
awa_data\train\skunk\skunk_10007.jpg,skunk_10007.jpg,skunk,cow,14,3,"['cow', 'dolphin', 'bear', 'lion', 'monkey']","['pig', 'raccoon', 'humpback_whale', 'rat', 'chimpanzee']",3
awa_data\train\skunk\skunk_10008.jpg,skunk_10008.jpg,skunk,tiger,14,16,"['tiger', 'lion', 'squirrel', 'gorilla', 'monkey']","['leopard', 'rat', 'pig', 'chimpanzee', 'persian_cat']",16
awa_data\train\skunk\skunk_10009.jpg,skunk_10009.jpg,skunk,ox,14,10,"['ox', 'monkey', 'cow', 'lion', 'tiger']","['leopard', 'pig', 'rat', 'humpback_whale', 'persian_cat']",10
awa_data\train\skunk\skunk_10010.jpg,skunk_10010.jpg,skunk,tiger,14,16,"['tiger', 'lion', 'squirrel', 'gorilla', 'monkey']","['leopard', 'rat', 'pig', 'chimpanzee', 'persian_cat']",16
awa_data\train\skunk\skunk_10011.jpg,skunk_10011.jpg,skunk,tiger,14,16,"['tiger', 'lion', 'squirrel', 'gorilla', 'monkey']","['leopard', 'rat', 'pig', 'chimpanzee', 'persian_cat']",16
awa_data\train\skunk\skunk_10012.jpg,skunk_10012.jpg,skunk,ox,14,10,"['ox', 'monkey', 'cow', 'lion', 'tiger']","['leopard', 'pig', 'rat', 'humpback_whale', 'persian_cat']",10
awa_data\train\skunk\skunk_10013.jpg,skunk_10013.jpg,skunk,ox,14,10,"['ox', 'monkey', 'cow', 'lion', 'tiger']","['leopard', 'pig', 'rat', 'humpback_whale', 'persian_cat']",10
awa_data\train\skunk\skunk_10014.jpg,skunk_10014.jpg,skunk,tiger,14,16,"['tiger', 'lion', 'squirrel', 'gorilla', 'monkey']","['leopard', 'rat', 'pig', 'chimpanzee', 'persian_cat']",16
awa_data\train\skunk\skunk_10015.jpg,skunk_10015.jpg,skunk,tiger,14,16,"['tiger', 'lion', 'squirrel', 'gorilla', 'monkey']","['leopard', 'rat', 'pig', 'chimpanzee', 'persian_cat']",16
awa_data\train\skunk\skunk_10016.jpg,skunk_10016.jpg,skunk,ox,14,10,"['ox', 'monkey', 'cow', 'lion', 'tiger']","['leopard', 'pig', 'rat', 'humpback_whale', 'persian_cat']",10
awa_data\train\skunk\skunk_10017.jpg,skunk_10017.jpg,skunk,ox,14,10,"['ox', 'monkey', 'cow', 'lion', 'tiger']","['leopard', 'pig', 'rat', 'humpback_whale', 'persian_cat']",10
awa_data\train\skunk\skunk_10018.jpg,skunk_10018.jpg,skunk,tiger,14,16,"['tiger', 'lion', 'squirrel', 'gorilla', 'monkey']","['leopard', 'rat', 'pig', 'chimpanzee', 'persian_cat']",16
awa_data\train\skunk\skunk_10019.jpg,skunk_10019.jpg,skunk,ox,14,10,"['ox', 'monkey', 'cow', 'lion', 'tiger']","['leopard', 'pig', 'rat', 'humpback_whale', 'persian_cat']",10
awa_data\train\skunk\skunk_10020.jpg,skunk_10020.jpg,skunk,tiger,14,16,"['tiger', 'lion', 'squirrel', 'gorilla', 'monkey']","['leopard', 'rat', 'pig', 'chimpanzee', 'persian_cat']",16
awa_data\train\skunk\skunk_10023.jpg,skunk_10023.jpg,skunk,tiger,14,16,"['tiger', 'lion', 'squirrel', 'gorilla', 'monkey']","['leopard', 'rat', 'pig', 'chimpanzee', 'persian_cat']",16
awa_data\train\skunk\skunk_10024.jpg,skunk_10024.jpg,skunk,ox,14,10,"['ox', 'monkey', 'cow', 'lion', 'tiger']","['leopard', 'pig', 'rat', 'humpback_whale', 'persian_cat']",10
awa_data\train\skunk\skunk_10025.jpg,skunk_10025.jpg,skunk,tiger,14,16,"['tiger', 'lion', 'squirrel', 'gorilla', 'monkey']","['leopard', 'rat', 'pig', 'chimpanzee', 'persian_cat']",16
awa_data\train\skunk\skunk_10026.jpg,skunk_10026.jpg,skunk,tiger,14,16,"['tiger', 'lion', 'squirrel', 'gorilla', 'monkey']","['leopard', 'rat', 'pig', 'chimpanzee', 'persian_cat']",16
awa_data\train\skunk\skunk_10027.jpg,skunk_10027.jpg,skunk,cow,14,3,"['cow', 'dolphin', 'bear', 'lion', 'monkey']","['pig', 'raccoon', 'humpback_whale', 'rat', 'chimpanzee']",3
awa_data\train\skunk\skunk_10028.jpg,skunk_10028.jpg,skunk,tiger,14,16,"['tiger', 'lion', 'squirrel', 'gorilla', 'monkey']","['leopard', 'rat', 'pig', 'chimpanzee', 'persian_cat']",16
awa_data\train\skunk\skunk_10029.jpg,skunk_10029.jpg,skunk,tiger,14,16,"['tiger', 'lion', 'squirrel', 'gorilla', 'monkey']","['leopard', 'rat', 'pig', 'chimpanzee', 'persian_cat']",16
awa_data\train\skunk\skunk_10030.jpg,skunk_10030.jpg,skunk,tiger,14,16,"['tiger', 'lion', 'squirrel', 'gorilla', 'monkey']","['leopard', 'rat', 'pig', 'chimpanzee', 'persian_cat']",16
awa_data\train\skunk\skunk_10031.jpg,skunk_10031.jpg,skunk,bobcat,14,2,"['bobcat', 'bear', 'rabbit', 'lion', 'dolphin']","['leopard', 'pig', 'humpback_whale', 'giant_panda', 'rat']",2
awa_data\train\skunk\skunk_10032.jpg,skunk_10032.jpg,skunk,tiger,14,16,"['tiger', 'lion', 'squirrel', 'gorilla', 'monkey']","['leopard', 'rat', 'pig', 'chimpanzee', 'persian_cat']",16
awa_data\train\skunk\skunk_10033.jpg,skunk_10033.jpg,skunk,bobcat,14,2,"['bobcat', 'bear', 'rabbit', 'lion', 'dolphin']","['leopard', 'pig', 'humpback_whale', 'giant_panda', 'rat']",2
awa_data\train\skunk\skunk_10034.jpg,skunk_10034.jpg,skunk,tiger,14,16,"['tiger', 'lion', 'squirrel', 'gorilla', 'monkey']","['leopard', 'rat', 'pig', 'chimpanzee', 'persian_cat']",16
awa_data\train\skunk\skunk_10035.jpg,skunk_10035.jpg,skunk,tiger,14,16,"['tiger', 'lion', 'squirrel', 'gorilla', 'monkey']","['leopard', 'rat', 'pig', 'chimpanzee', 'persian_cat']",16
awa_data\train\skunk\skunk_10036.jpg,skunk_10036.jpg,skunk,tiger,14,16,"['tiger', 'lion', 'squirrel', 'gorilla', 'monkey']","['leopard', 'rat', 'pig', 'chimpanzee', 'persian_cat']",16
awa_data\train\skunk\skunk_10037.jpg,skunk_10037.jpg,skunk,bobcat,14,2,"['bobcat', 'bear', 'rabbit', 'lion', 'dolphin']","['leopard', 'pig', 'humpback_whale', 'giant_panda', 'rat']",2
awa_data\train\skunk\skunk_10038.jpg,skunk_10038.jpg,skunk,tiger,14,16,"['tiger', 'lion', 'squirrel', 'gorilla', 'monkey']","['leopard', 'rat', 'pig', 'chimpanzee', 'persian_cat']",16
awa_data\train\skunk\skunk_10039.jpg,skunk_10039.jpg,skunk,tiger,14,16,"['tiger', 'lion', 'squirrel', 'gorilla', 'monkey']","['leopard', 'rat', 'pig', 'chimpanzee', 'persian_cat']",16
awa_data\train\skunk\skunk_10040.jpg,skunk_10040.jpg,skunk,bobcat,14,2,"['bobcat', 'bear', 'rabbit', 'lion', 'dolphin']","['leopard', 'pig', 'humpback_whale', 'giant_panda', 'rat']",2
awa_data\train\skunk\skunk_10041.jpg,skunk_10041.jpg,skunk,tiger,14,16,"['tiger', 'lion', 'squirrel', 'gorilla', 'monkey']","['leopard', 'rat', 'pig', 'chimpanzee', 'persian_cat']",16
awa_data\train\skunk\skunk_10042.jpg,skunk_10042.jpg,skunk,ox,14,10,"['ox', 'monkey', 'cow', 'lion', 'tiger']","['leopard', 'pig', 'rat', 'humpback_whale', 'persian_cat']",10
awa_data\train\squirrel\squirrel_10001.jpg,squirrel_10001.jpg,squirrel,bobcat,15,2,"['bobcat', 'bear', 'rabbit', 'lion', 'dolphin']","['leopard', 'pig', 'humpback_whale', 'giant_panda', 'rat']",2
awa_data\train\squirrel\squirrel_10002.jpg,squirrel_10002.jpg,squirrel,tiger,15,16,"['tiger', 'lion', 'squirrel', 'gorilla', 'monkey']","['leopard', 'rat', 'pig', 'chimpanzee', 'persian_cat']",15
awa_data\train\squirrel\squirrel_10003.jpg,squirrel_10003.jpg,squirrel,bobcat,15,2,"['bobcat', 'bear', 'rabbit', 'lion', 'dolphin']","['leopard', 'pig', 'humpback_whale', 'giant_panda', 'rat']",2
awa_data\train\squirrel\squirrel_10004.jpg,squirrel_10004.jpg,squirrel,tiger,15,16,"['tiger', 'lion', 'squirrel', 'gorilla', 'monkey']","['leopard', 'rat', 'pig', 'chimpanzee', 'persian_cat']",15
awa_data\train\squirrel\squirrel_10005.jpg,squirrel_10005.jpg,squirrel,ox,15,10,"['ox', 'monkey', 'cow', 'lion', 'tiger']","['leopard', 'pig', 'rat', 'humpback_whale', 'persian_cat']",10
