age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
59,management,married,tertiary,no,1881,no,no,cellular,19,nov,456,2,-1,0,unknown,no
25,admin.,single,tertiary,no,220,no,no,cellular,26,may,68,1,-1,0,unknown,no
42,management,single,tertiary,no,10907,no,no,cellular,4,may,74,3,-1,0,unknown,no
27,student,single,tertiary,no,-148,yes,no,cellular,11,sep,146,3,224,1,other,no
57,management,married,tertiary,no,1341,yes,no,unknown,8,may,339,2,-1,0,unknown,no
60,technician,single,tertiary,no,2934,no,no,cellular,8,aug,233,2,-1,0,unknown,no
47,management,married,tertiary,no,6637,yes,no,cellular,17,apr,174,2,-1,0,unknown,no
31,management,married,tertiary,no,271,no,no,cellular,18,nov,89,1,-1,0,unknown,no
52,technician,married,tertiary,no,0,no,no,cellular,9,aug,145,3,94,4,success,no
30,technician,single,tertiary,no,699,yes,no,cellular,11,aug,213,4,-1,0,unknown,no
31,management,single,tertiary,no,1130,yes,no,cellular,17,apr,224,3,74,4,failure,no
30,housemaid,single,tertiary,no,868,no,no,cellular,7,aug,387,2,-1,0,unknown,no
34,management,married,tertiary,no,606,no,no,cellular,20,apr,97,1,-1,0,unknown,yes
37,management,married,tertiary,no,1689,yes,no,unknown,29,may,645,2,-1,0,unknown,no
38,blue-collar,single,tertiary,no,14058,no,no,telephone,17,jul,293,20,-1,0,unknown,no
38,unemployed,married,tertiary,no,2812,yes,no,cellular,30,apr,830,1,-1,0,unknown,yes
48,management,married,tertiary,no,5057,no,yes,cellular,19,nov,37,1,-1,0,unknown,no
45,management,divorced,tertiary,no,220,yes,no,unknown,18,jun,89,4,-1,0,unknown,no
62,self-employed,divorced,tertiary,no,6,yes,no,cellular,13,oct,216,1,183,4,success,yes
37,management,married,tertiary,no,4039,no,yes,cellular,25,jul,106,2,-1,0,unknown,no
31,management,married,tertiary,no,582,yes,no,cellular,15,jul,58,2,-1,0,unknown,no
44,management,single,tertiary,no,1424,yes,no,cellular,8,aug,201,2,-1,0,unknown,no
36,technician,single,tertiary,no,197,no,no,cellular,30,apr,260,1,-1,0,unknown,yes
30,technician,single,tertiary,no,411,no,no,cellular,21,apr,142,1,-1,0,unknown,no
34,management,married,tertiary,no,997,yes,yes,cellular,21,nov,81,1,-1,0,unknown,no
41,management,married,tertiary,no,6563,no,no,cellular,27,aug,136,8,-1,0,unknown,no
32,management,single,tertiary,no,0,no,no,cellular,21,nov,9,6,-1,0,unknown,no
35,admin.,married,tertiary,no,1145,yes,no,cellular,2,feb,82,2,-1,0,unknown,no
32,management,single,tertiary,no,2,yes,no,cellular,11,sep,100,2,-1,0,unknown,yes
33,management,single,tertiary,no,201,yes,no,cellular,19,nov,171,1,183,1,failure,no
35,management,married,tertiary,no,3161,no,no,cellular,8,aug,433,2,-1,0,unknown,no
29,management,single,tertiary,no,5980,yes,no,unknown,28,may,317,1,-1,0,unknown,no
25,student,married,tertiary,no,10,yes,no,cellular,21,jul,857,4,-1,0,unknown,yes
37,management,divorced,tertiary,no,896,no,yes,cellular,14,aug,343,2,-1,0,unknown,no
50,technician,married,tertiary,no,199,yes,yes,cellular,3,feb,116,2,253,1,failure,no
53,management,married,tertiary,no,15,no,no,cellular,20,aug,921,2,-1,0,unknown,yes
37,admin.,married,tertiary,no,0,yes,no,cellular,21,jul,115,1,-1,0,unknown,no
39,admin.,married,tertiary,no,722,no,no,telephone,23,apr,141,1,-1,0,unknown,no
50,technician,married,tertiary,no,3337,yes,yes,telephone,31,jul,24,14,-1,0,unknown,no
40,services,married,tertiary,no,35,no,no,cellular,3,jul,318,4,317,3,failure,no
33,management,married,tertiary,no,752,yes,no,cellular,11,aug,104,4,-1,0,unknown,no
30,self-employed,single,tertiary,no,901,yes,yes,unknown,16,may,601,1,-1,0,unknown,no
49,services,married,tertiary,no,306,yes,no,cellular,18,aug,285,7,-1,0,unknown,no
36,management,married,tertiary,no,1852,no,no,unknown,8,may,362,1,-1,0,unknown,no
50,management,divorced,tertiary,no,100,yes,yes,cellular,13,may,157,1,299,3,failure,no
37,management,single,tertiary,no,9,no,no,cellular,26,aug,484,2,-1,0,unknown,no
40,management,single,tertiary,no,36,yes,no,unknown,27,may,240,3,-1,0,unknown,no
48,management,married,tertiary,no,263,yes,no,unknown,5,may,350,2,-1,0,unknown,no
30,management,single,tertiary,no,2186,yes,no,unknown,3,jun,366,1,-1,0,unknown,no
50,management,married,tertiary,no,19447,yes,yes,cellular,21,nov,166,1,-1,0,unknown,no
42,housemaid,divorced,tertiary,no,364,no,no,cellular,18,nov,52,1,-1,0,unknown,no
60,retired,married,tertiary,no,225,no,no,cellular,19,aug,54,2,-1,0,unknown,no
60,retired,divorced,tertiary,no,2131,no,no,cellular,10,jul,421,6,-1,0,unknown,no
30,admin.,married,tertiary,no,400,yes,no,cellular,7,may,223,1,-1,0,unknown,no
31,technician,single,tertiary,no,1214,no,no,cellular,3,feb,39,1,-1,0,unknown,no
34,management,single,tertiary,no,-292,yes,no,cellular,19,aug,181,6,-1,0,unknown,no
46,housemaid,single,tertiary,no,3232,no,no,telephone,15,jun,94,2,-1,0,unknown,no
33,management,married,tertiary,no,296,no,no,cellular,16,jul,90,2,-1,0,unknown,no
30,management,married,tertiary,no,42,no,no,cellular,25,aug,115,6,-1,0,unknown,no
33,management,married,tertiary,no,150,no,no,cellular,21,aug,151,2,-1,0,unknown,no
29,management,single,tertiary,no,4210,yes,no,cellular,18,may,119,1,-1,0,unknown,no
52,management,single,tertiary,no,4,no,yes,cellular,28,jul,30,9,-1,0,unknown,no
39,management,divorced,tertiary,no,355,yes,no,cellular,25,aug,313,5,-1,0,unknown,no
34,management,married,tertiary,no,436,no,yes,cellular,28,jul,118,4,-1,0,unknown,no
30,technician,married,tertiary,no,101,yes,yes,cellular,7,jul,187,3,-1,0,unknown,no
57,retired,married,tertiary,no,31,no,no,cellular,19,aug,260,2,-1,0,unknown,no
38,entrepreneur,divorced,tertiary,no,7929,no,no,cellular,8,jul,182,3,-1,0,unknown,no
31,management,married,tertiary,no,4945,no,no,cellular,11,aug,445,1,-1,0,unknown,no
34,management,single,tertiary,no,2679,yes,no,cellular,7,may,195,1,-1,0,unknown,no
33,unemployed,married,tertiary,no,302,yes,yes,cellular,16,apr,670,1,-1,0,unknown,no
43,management,married,tertiary,no,3529,yes,no,cellular,4,aug,190,3,-1,0,unknown,no
26,technician,single,tertiary,no,75,yes,yes,unknown,19,may,351,1,-1,0,unknown,no
30,management,single,tertiary,no,7845,yes,no,unknown,3,jun,59,1,-1,0,unknown,no
45,management,single,tertiary,no,2048,yes,no,cellular,18,oct,310,1,804,1,failure,yes
34,management,married,tertiary,no,1557,yes,yes,unknown,13,may,213,1,-1,0,unknown,no
41,admin.,married,tertiary,no,1536,no,no,cellular,4,may,54,2,-1,0,unknown,no
42,self-employed,married,tertiary,no,0,no,no,cellular,8,aug,118,6,-1,0,unknown,no
47,management,married,tertiary,no,295,yes,no,cellular,5,aug,157,1,-1,0,unknown,no
40,management,married,tertiary,no,-17,yes,yes,cellular,11,may,474,1,256,1,success,yes
36,technician,single,tertiary,no,40,no,no,cellular,26,aug,359,3,-1,0,unknown,no
44,management,married,tertiary,no,4460,no,no,telephone,31,jul,168,2,-1,0,unknown,no
38,management,married,tertiary,no,12877,no,no,unknown,17,jun,118,3,-1,0,unknown,no
28,management,single,tertiary,no,0,no,no,telephone,27,may,198,2,-1,0,unknown,no
55,management,married,tertiary,no,6880,no,no,cellular,8,aug,353,2,-1,0,unknown,no
37,management,single,tertiary,no,102,yes,no,cellular,21,aug,101,2,-1,0,unknown,no
29,management,single,tertiary,no,572,no,no,cellular,16,dec,314,1,195,1,success,yes
38,management,single,tertiary,no,623,no,no,cellular,28,jun,297,4,144,4,other,yes
36,management,divorced,tertiary,no,0,no,no,cellular,28,aug,81,4,-1,0,unknown,no
31,technician,single,tertiary,no,1166,yes,no,unknown,3,jun,207,1,-1,0,unknown,no
42,management,married,tertiary,no,603,yes,no,cellular,5,nov,298,5,-1,0,unknown,no
32,management,single,tertiary,no,577,no,no,cellular,7,aug,101,2,-1,0,unknown,no
43,management,married,tertiary,no,0,yes,no,cellular,17,nov,110,1,-1,0,unknown,no
38,management,married,tertiary,no,3436,no,no,cellular,21,nov,663,4,-1,0,unknown,yes
45,management,married,tertiary,no,6945,no,no,cellular,5,aug,131,5,356,3,failure,no
28,technician,single,tertiary,no,0,yes,no,unknown,4,jun,205,6,-1,0,unknown,no
48,management,married,tertiary,no,1175,yes,no,telephone,18,nov,1476,3,-1,0,unknown,no
31,entrepreneur,single,tertiary,no,38,no,no,cellular,20,nov,185,2,-1,0,unknown,no
31,management,married,tertiary,no,1183,yes,no,unknown,27,may,676,6,-1,0,unknown,no
34,management,married,tertiary,no,297,yes,no,cellular,26,aug,63,4,-1,0,unknown,no
42,unemployed,divorced,tertiary,no,-166,no,no,cellular,29,aug,85,4,-1,0,unknown,no
51,technician,married,tertiary,no,2506,no,no,cellular,30,nov,210,3,-1,0,unknown,no
57,self-employed,married,tertiary,yes,-3313,yes,yes,unknown,9,may,153,1,-1,0,unknown,no
44,entrepreneur,single,tertiary,no,1136,yes,yes,cellular,3,apr,345,2,249,7,other,no
