age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
45,technician,married,secondary,no,88,no,no,cellular,29,aug,150,2,-1,0,unknown,no
52,blue-collar,married,secondary,no,289,yes,no,unknown,21,may,45,13,-1,0,unknown,no
83,retired,married,secondary,no,0,no,no,cellular,18,mar,140,10,-1,0,unknown,no
31,self-employed,married,secondary,no,33,no,no,cellular,6,aug,165,4,-1,0,unknown,no
35,blue-collar,divorced,secondary,no,275,no,yes,cellular,10,jul,144,5,-1,0,unknown,no
53,admin.,single,secondary,no,1178,yes,no,unknown,15,may,295,2,-1,0,unknown,no
46,self-employed,married,secondary,no,548,no,no,cellular,12,aug,1181,4,-1,0,unknown,yes
29,entrepreneur,married,secondary,no,178,yes,no,cellular,5,may,231,4,-1,0,unknown,no
45,services,married,secondary,no,1343,no,yes,cellular,8,jul,220,1,-1,0,unknown,no
58,retired,married,secondary,no,225,no,no,cellular,7,aug,122,6,-1,0,unknown,no
47,technician,married,secondary,no,57,no,no,cellular,5,may,253,1,342,1,success,no
36,technician,divorced,secondary,no,666,yes,yes,cellular,3,apr,190,1,133,1,other,no
46,blue-collar,single,secondary,no,324,yes,no,unknown,30,may,293,6,-1,0,unknown,no
54,technician,married,secondary,no,0,no,no,telephone,16,nov,986,1,94,8,failure,no
55,retired,divorced,secondary,no,138,no,no,cellular,17,jul,205,1,-1,0,unknown,no
56,technician,married,secondary,no,4063,no,yes,telephone,28,jul,31,4,-1,0,unknown,no
40,blue-collar,married,secondary,no,11084,no,no,unknown,11,jun,113,1,-1,0,unknown,no
44,technician,married,secondary,no,310,yes,no,cellular,6,feb,200,1,253,1,failure,no
41,unemployed,divorced,secondary,no,1281,no,no,cellular,31,jul,45,3,-1,0,unknown,no
37,technician,married,secondary,no,64,yes,no,cellular,12,may,239,4,278,2,other,no
52,blue-collar,married,secondary,no,60,no,yes,cellular,26,aug,196,2,-1,0,unknown,no
49,services,single,secondary,no,133,no,no,unknown,11,jun,319,6,-1,0,unknown,no
31,technician,married,secondary,no,251,no,yes,cellular,29,aug,156,2,-1,0,unknown,no
37,self-employed,married,secondary,no,4153,yes,no,cellular,31,jul,35,16,-1,0,unknown,no
28,services,single,secondary,no,168,no,no,cellular,1,jun,347,3,140,2,success,yes
46,services,married,secondary,no,1550,yes,no,cellular,16,apr,126,2,149,8,failure,no
55,technician,single,secondary,no,3339,yes,no,unknown,2,jun,63,1,-1,0,unknown,no
51,retired,married,secondary,no,35,no,yes,cellular,8,jul,123,4,-1,0,unknown,no
34,technician,married,secondary,no,0,yes,no,cellular,15,jul,144,1,-1,0,unknown,no
36,blue-collar,single,secondary,no,340,no,yes,unknown,16,jun,559,3,-1,0,unknown,no
29,services,married,secondary,no,3,yes,no,cellular,10,jul,183,1,-1,0,unknown,no
48,blue-collar,married,secondary,no,705,no,no,unknown,13,may,108,2,-1,0,unknown,no
41,blue-collar,married,secondary,no,429,yes,no,unknown,13,may,244,1,-1,0,unknown,no
35,housemaid,divorced,secondary,no,39,no,no,cellular,31,jul,149,2,-1,0,unknown,no
25,student,single,secondary,no,1790,no,no,cellular,17,apr,224,1,322,3,failure,no
30,admin.,single,secondary,no,-635,no,no,cellular,25,jul,250,1,-1,0,unknown,no
45,blue-collar,married,secondary,no,115,no,no,cellular,11,aug,209,4,-1,0,unknown,no
40,blue-collar,married,secondary,no,498,yes,no,cellular,8,may,55,2,298,4,failure,no
39,blue-collar,married,secondary,no,1045,yes,yes,cellular,9,jul,290,13,-1,0,unknown,no
34,services,married,secondary,no,586,yes,yes,unknown,8,may,224,2,-1,0,unknown,no
26,technician,single,secondary,no,455,no,no,cellular,29,jan,240,1,182,8,other,no
57,technician,married,secondary,no,3071,yes,yes,cellular,7,may,63,3,-1,0,unknown,no
38,self-employed,single,secondary,no,1146,yes,no,unknown,21,may,91,2,-1,0,unknown,no
33,admin.,married,secondary,no,1158,yes,no,cellular,20,apr,25,2,-1,0,unknown,no
28,admin.,single,secondary,no,26,yes,no,cellular,7,may,227,2,-1,0,unknown,no
30,services,single,secondary,no,566,no,no,cellular,5,feb,110,1,-1,0,unknown,no
52,technician,divorced,secondary,no,204,no,no,cellular,7,aug,134,2,-1,0,unknown,no
36,technician,married,secondary,no,480,no,no,cellular,20,oct,213,1,-1,0,unknown,yes
36,technician,single,secondary,no,1855,yes,no,cellular,4,feb,75,1,273,1,failure,no
46,services,married,secondary,no,1034,no,no,cellular,8,aug,109,2,-1,0,unknown,no
28,management,single,secondary,no,1633,no,no,cellular,5,jun,275,1,-1,0,unknown,yes
46,services,married,secondary,no,0,yes,no,cellular,22,jun,154,1,124,1,other,no
53,management,married,secondary,no,66,no,yes,telephone,8,jul,141,1,-1,0,unknown,no
41,technician,single,secondary,no,-41,yes,yes,cellular,3,apr,154,1,-1,0,unknown,no
60,blue-collar,married,secondary,no,322,yes,no,cellular,7,may,63,1,-1,0,unknown,no
46,admin.,married,secondary,no,3098,yes,no,telephone,21,nov,192,9,-1,0,unknown,no
53,technician,married,secondary,no,65,no,no,cellular,25,aug,41,2,-1,0,unknown,no
35,blue-collar,married,secondary,no,1949,yes,no,unknown,2,jun,200,3,-1,0,unknown,no
32,admin.,single,secondary,no,739,yes,no,cellular,20,nov,91,3,-1,0,unknown,no
50,admin.,married,secondary,no,231,yes,no,cellular,21,nov,397,2,-1,0,unknown,no
59,admin.,married,secondary,no,817,no,no,cellular,9,apr,304,1,-1,0,unknown,no
35,technician,single,secondary,no,450,yes,no,cellular,13,may,63,1,-1,0,unknown,no
28,services,married,secondary,no,0,yes,no,cellular,5,may,335,2,281,8,failure,no
37,management,divorced,secondary,no,414,no,no,cellular,29,jan,293,2,162,4,failure,no
42,admin.,single,secondary,no,1022,yes,no,unknown,5,may,146,2,-1,0,unknown,no
26,blue-collar,single,secondary,no,-32,yes,yes,cellular,31,jul,14,6,-1,0,unknown,no
52,technician,married,secondary,no,1781,yes,no,unknown,19,may,144,2,-1,0,unknown,no
33,unemployed,married,secondary,no,2,yes,no,cellular,16,jul,132,1,-1,0,unknown,no
28,technician,single,secondary,no,3,no,no,telephone,18,may,40,8,349,6,failure,no
30,technician,single,secondary,no,102,yes,no,unknown,7,may,614,2,-1,0,unknown,no
33,blue-collar,married,secondary,no,1134,yes,no,unknown,23,may,304,2,-1,0,unknown,no
42,blue-collar,married,secondary,no,352,yes,no,cellular,11,may,79,3,-1,0,unknown,no
27,blue-collar,single,secondary,no,5,yes,no,unknown,19,may,205,3,-1,0,unknown,no
43,technician,married,secondary,no,764,yes,no,cellular,14,jul,557,5,-1,0,unknown,no
26,student,single,secondary,no,279,no,no,cellular,7,may,239,3,-1,0,unknown,no
29,blue-collar,single,secondary,no,908,yes,no,unknown,20,jun,1663,1,-1,0,unknown,yes
38,services,divorced,secondary,no,792,no,no,unknown,6,jun,430,1,-1,0,unknown,no
58,management,married,secondary,no,111,no,no,telephone,24,mar,58,2,-1,0,unknown,no
30,blue-collar,single,secondary,no,445,yes,no,cellular,16,apr,218,1,330,2,failure,no
40,management,married,secondary,no,643,yes,no,cellular,17,apr,74,2,256,1,failure,no
57,housemaid,single,secondary,no,254,no,no,cellular,8,oct,676,1,-1,0,unknown,no
41,technician,married,secondary,no,2125,yes,yes,cellular,21,nov,285,3,116,4,failure,no
48,blue-collar,married,secondary,no,-202,yes,yes,cellular,30,jul,225,4,-1,0,unknown,no
32,technician,single,secondary,no,271,yes,no,cellular,13,may,80,2,268,2,other,no
46,blue-collar,married,secondary,no,-216,yes,no,cellular,28,jul,404,3,-1,0,unknown,no
45,services,divorced,secondary,no,88,no,yes,cellular,7,jul,332,1,-1,0,unknown,no
31,management,married,secondary,no,466,yes,no,cellular,14,may,164,1,-1,0,unknown,no
47,technician,married,secondary,no,-75,yes,no,cellular,4,feb,57,1,247,1,other,no
32,blue-collar,married,secondary,no,456,no,no,cellular,12,may,121,1,-1,0,unknown,no
41,technician,married,secondary,no,77,yes,no,cellular,7,may,56,1,-1,0,unknown,no
37,services,single,secondary,no,-244,no,no,unknown,3,jul,178,1,-1,0,unknown,no
27,services,married,secondary,no,58,yes,no,cellular,7,may,113,1,337,2,other,no
50,management,married,secondary,yes,421,no,no,cellular,20,nov,22,5,-1,0,unknown,no
48,technician,married,secondary,no,454,yes,no,cellular,10,jul,114,1,-1,0,unknown,no
47,blue-collar,married,secondary,no,1996,no,no,unknown,5,jun,761,2,-1,0,unknown,yes
59,retired,married,secondary,no,163,no,no,cellular,24,jul,464,1,-1,0,unknown,no
38,admin.,married,secondary,no,3190,yes,no,unknown,20,jun,20,2,-1,0,unknown,no
50,unemployed,married,secondary,no,1772,no,no,cellular,29,jul,206,4,-1,0,unknown,no
27,services,single,secondary,no,-151,no,no,cellular,8,jul,283,2,-1,0,unknown,no
39,services,single,secondary,no,7066,yes,no,cellular,15,may,667,3,357,3,other,yes
28,technician,single,secondary,yes,-298,yes,no,unknown,3,jun,559,7,-1,0,unknown,no
42,technician,married,secondary,no,439,no,no,cellular,20,aug,143,2,-1,0,unknown,no
40,services,divorced,secondary,no,1927,yes,no,unknown,15,may,62,1,-1,0,unknown,no
59,management,single,secondary,no,671,yes,yes,cellular,29,jan,219,2,259,5,failure,no
40,services,single,secondary,no,65,yes,no,cellular,15,may,15,3,-1,0,unknown,no
43,technician,married,secondary,no,-932,yes,no,cellular,16,apr,567,1,-1,0,unknown,no
38,technician,single,secondary,no,4366,yes,no,cellular,29,jul,188,2,-1,0,unknown,no
41,blue-collar,married,secondary,no,4900,yes,no,telephone,31,jul,121,2,-1,0,unknown,no
46,blue-collar,married,secondary,no,5,no,no,cellular,18,aug,71,3,-1,0,unknown,no
36,management,married,secondary,no,-148,no,no,cellular,18,nov,144,2,-1,0,unknown,no
42,management,married,secondary,no,-105,yes,no,cellular,28,aug,60,2,-1,0,unknown,no
49,technician,married,secondary,yes,-1680,yes,yes,unknown,27,jun,92,4,-1,0,unknown,no
36,blue-collar,married,secondary,no,-461,no,no,cellular,11,may,254,2,353,1,failure,no
41,admin.,single,secondary,no,1020,yes,no,unknown,19,may,882,1,-1,0,unknown,yes
32,blue-collar,single,secondary,no,-255,no,yes,unknown,2,jul,957,3,-1,0,unknown,no
54,retired,married,secondary,no,3671,no,no,unknown,11,jun,67,3,-1,0,unknown,no
35,technician,married,secondary,no,141,yes,no,cellular,19,aug,299,2,-1,0,unknown,no
56,technician,married,secondary,no,150,yes,yes,cellular,11,may,102,6,349,1,failure,no
57,technician,married,secondary,no,839,no,yes,unknown,5,may,225,1,-1,0,unknown,no
33,technician,single,secondary,no,716,yes,no,cellular,14,may,234,2,-1,0,unknown,no
37,admin.,married,secondary,no,11303,no,no,cellular,26,may,500,2,-1,0,unknown,no
31,self-employed,single,secondary,no,203,no,yes,cellular,19,nov,177,1,-1,0,unknown,no
26,admin.,single,secondary,no,255,no,no,cellular,30,apr,457,1,80,1,success,yes
31,technician,single,secondary,no,102,yes,no,telephone,17,apr,460,2,345,2,failure,no
41,technician,married,secondary,no,0,no,yes,cellular,23,jul,107,1,-1,0,unknown,no
41,blue-collar,married,secondary,no,338,yes,no,unknown,14,may,87,1,-1,0,unknown,no
49,management,single,secondary,no,61,yes,no,cellular,29,jan,185,2,246,1,failure,no
31,blue-collar,married,secondary,no,1407,yes,no,cellular,6,may,142,3,-1,0,unknown,no
31,technician,single,secondary,yes,25,no,no,cellular,2,feb,381,1,-1,0,unknown,no
31,blue-collar,married,secondary,no,1354,yes,yes,cellular,17,nov,222,2,-1,0,unknown,no
33,technician,single,secondary,no,5235,no,no,cellular,7,aug,67,3,-1,0,unknown,no
58,technician,single,secondary,no,409,no,yes,cellular,14,jul,643,2,-1,0,unknown,no
28,services,single,secondary,no,198,no,no,cellular,5,jul,128,2,-1,0,unknown,yes
30,services,single,secondary,no,3485,no,no,cellular,2,feb,142,2,-1,0,unknown,no
34,entrepreneur,married,secondary,no,-139,yes,yes,unknown,27,may,492,2,-1,0,unknown,no
40,blue-collar,married,secondary,no,952,no,yes,unknown,12,jun,140,1,-1,0,unknown,no
33,technician,divorced,secondary,no,9,no,no,cellular,21,aug,91,2,-1,0,unknown,no
33,management,married,secondary,no,4040,yes,no,cellular,20,apr,132,2,-1,0,unknown,no
36,blue-collar,married,secondary,no,13,no,no,unknown,3,jun,284,1,-1,0,unknown,no
32,self-employed,single,secondary,no,1259,no,no,cellular,25,jul,184,2,-1,0,unknown,no
25,admin.,married,secondary,no,18,yes,no,cellular,18,jul,225,1,-1,0,unknown,no
25,blue-collar,married,secondary,no,-76,yes,no,unknown,12,may,241,3,-1,0,unknown,no
67,blue-collar,married,secondary,no,16353,no,no,cellular,27,oct,223,2,-1,0,unknown,no
32,blue-collar,married,secondary,no,-63,yes,no,unknown,30,may,198,1,-1,0,unknown,no
32,technician,divorced,secondary,no,1097,yes,no,unknown,12,may,298,2,-1,0,unknown,no
51,admin.,divorced,secondary,no,340,yes,no,unknown,8,may,186,1,-1,0,unknown,no
41,admin.,married,secondary,no,2993,yes,no,cellular,22,jul,24,12,-1,0,unknown,no
38,blue-collar,married,secondary,no,361,yes,no,unknown,11,jun,601,1,-1,0,unknown,no
39,management,married,secondary,no,1072,yes,no,unknown,27,may,1168,2,-1,0,unknown,no
33,blue-collar,married,secondary,no,86,yes,no,unknown,19,may,364,1,-1,0,unknown,no
37,technician,married,secondary,no,1633,yes,no,unknown,19,may,229,3,-1,0,unknown,no
40,technician,married,secondary,no,109,no,no,unknown,20,jun,402,22,-1,0,unknown,no
40,blue-collar,married,secondary,no,1451,no,no,cellular,1,jun,314,1,-1,0,unknown,yes
41,technician,married,secondary,no,1066,no,no,cellular,11,feb,109,3,-1,0,unknown,yes
40,services,single,secondary,no,888,yes,no,unknown,12,may,169,2,-1,0,unknown,no
33,management,divorced,secondary,no,106,no,no,cellular,20,aug,175,3,-1,0,unknown,no
44,technician,divorced,secondary,no,0,no,no,cellular,12,aug,56,2,-1,0,unknown,no
51,admin.,married,secondary,no,2662,no,no,telephone,28,jan,148,2,-1,0,unknown,no
27,unemployed,single,secondary,no,3276,no,no,cellular,5,aug,106,1,110,2,other,no
35,technician,single,secondary,no,-51,no,no,unknown,2,jul,134,2,-1,0,unknown,no
52,technician,married,secondary,no,196,yes,yes,cellular,24,feb,116,1,273,3,failure,no
41,blue-collar,married,secondary,no,552,yes,no,cellular,12,may,463,1,-1,0,unknown,no
52,admin.,married,secondary,no,2347,no,yes,cellular,12,aug,603,3,-1,0,unknown,no
34,blue-collar,single,secondary,no,3723,yes,no,unknown,27,may,47,5,-1,0,unknown,no
47,self-employed,married,secondary,no,0,no,no,unknown,26,jun,174,8,-1,0,unknown,no
35,blue-collar,married,secondary,no,6411,yes,yes,cellular,30,jan,144,1,266,2,failure,no
44,admin.,married,secondary,no,262,yes,no,cellular,9,jul,74,1,-1,0,unknown,no
25,services,single,secondary,no,3217,yes,no,unknown,28,may,24,1,-1,0,unknown,no
37,technician,single,secondary,no,5436,yes,no,cellular,6,may,7,11,351,1,failure,no
34,blue-collar,single,secondary,no,215,no,no,cellular,3,mar,350,3,-1,0,unknown,yes
36,services,divorced,secondary,no,1594,no,no,unknown,6,jun,250,3,-1,0,unknown,no
28,blue-collar,single,secondary,no,3412,yes,no,cellular,15,may,22,4,-1,0,unknown,no
54,blue-collar,married,secondary,no,1291,yes,no,unknown,5,may,266,1,-1,0,unknown,no
37,technician,divorced,secondary,no,79,no,no,cellular,21,jul,191,1,-1,0,unknown,no
58,blue-collar,divorced,secondary,no,543,no,yes,telephone,17,jul,264,3,-1,0,unknown,no
32,blue-collar,single,secondary,no,604,no,yes,cellular,28,may,95,3,-1,0,unknown,no
31,admin.,married,secondary,no,314,yes,no,cellular,17,apr,279,1,-1,0,unknown,no
38,blue-collar,married,secondary,no,1370,yes,no,cellular,11,may,472,2,-1,0,unknown,no
58,management,married,secondary,no,37,no,no,cellular,18,aug,84,11,-1,0,unknown,no
40,services,married,secondary,no,-342,yes,no,unknown,26,may,754,1,-1,0,unknown,no
20,student,single,secondary,no,291,no,no,telephone,11,may,172,5,371,5,failure,no
34,technician,married,secondary,no,209,yes,yes,cellular,8,apr,375,2,-1,0,unknown,no
39,admin.,single,secondary,no,1242,yes,no,unknown,12,may,303,3,-1,0,unknown,no
24,blue-collar,married,secondary,no,204,yes,yes,cellular,17,apr,229,3,-1,0,unknown,no
45,technician,single,secondary,no,410,yes,no,unknown,30,may,891,4,-1,0,unknown,yes
23,student,single,secondary,no,8494,no,no,cellular,25,aug,158,2,-1,0,unknown,no
48,blue-collar,married,secondary,no,841,yes,no,unknown,19,may,215,1,-1,0,unknown,no
36,admin.,married,secondary,no,470,yes,no,cellular,31,jul,101,4,-1,0,unknown,no
43,retired,married,secondary,no,520,yes,no,unknown,20,may,15,13,-1,0,unknown,no
36,blue-collar,married,secondary,no,439,yes,no,unknown,21,may,260,5,-1,0,unknown,no
49,blue-collar,married,secondary,no,-454,yes,no,cellular,14,may,558,1,-1,0,unknown,yes
55,retired,married,secondary,no,466,no,no,unknown,17,jun,287,4,-1,0,unknown,no
53,retired,married,secondary,no,665,yes,no,cellular,22,apr,371,2,-1,0,unknown,yes
42,technician,married,secondary,no,994,yes,no,cellular,11,aug,149,1,78,5,failure,yes
45,admin.,married,secondary,no,5346,yes,yes,unknown,21,oct,187,1,-1,0,unknown,yes
31,blue-collar,married,secondary,no,1243,yes,no,unknown,21,may,32,1,-1,0,unknown,no
36,blue-collar,married,secondary,no,2357,yes,no,unknown,17,jun,228,2,-1,0,unknown,no
56,retired,married,secondary,no,1044,no,no,telephone,3,jul,353,2,-1,0,unknown,yes
46,admin.,married,secondary,no,1069,yes,no,unknown,8,may,45,2,-1,0,unknown,no
41,housemaid,single,secondary,no,231,no,no,cellular,9,jul,76,2,-1,0,unknown,no
31,admin.,married,secondary,no,0,yes,yes,unknown,6,may,144,2,-1,0,unknown,no
32,technician,married,secondary,no,266,yes,no,cellular,19,aug,168,2,-1,0,unknown,no
29,technician,single,secondary,no,534,yes,no,cellular,18,may,382,1,-1,0,unknown,no
38,admin.,married,secondary,no,1852,yes,no,cellular,15,may,298,2,-1,0,unknown,no
53,technician,married,secondary,no,2647,yes,no,unknown,30,may,121,1,-1,0,unknown,no
42,management,single,secondary,no,9720,no,no,cellular,5,aug,81,2,-1,0,unknown,no
55,blue-collar,divorced,secondary,no,1613,yes,no,cellular,3,apr,296,1,270,3,failure,yes
39,admin.,divorced,secondary,no,2903,yes,yes,telephone,25,jul,259,2,-1,0,unknown,no
30,admin.,single,secondary,no,81,yes,no,cellular,6,aug,121,6,112,3,other,no
41,blue-collar,married,secondary,no,780,yes,no,cellular,15,may,432,3,-1,0,unknown,no
27,blue-collar,married,secondary,no,872,yes,no,cellular,17,apr,1130,3,-1,0,unknown,no
34,services,married,secondary,no,1337,no,no,cellular,17,dec,330,2,127,3,success,yes
25,services,married,secondary,no,72,yes,no,cellular,23,jul,305,2,-1,0,unknown,no
36,blue-collar,married,secondary,no,0,no,no,unknown,20,jun,332,3,-1,0,unknown,no
38,blue-collar,married,secondary,no,-388,yes,no,unknown,9,may,412,1,-1,0,unknown,no
30,admin.,married,secondary,no,11,yes,no,cellular,11,may,157,1,-1,0,unknown,no
47,blue-collar,divorced,secondary,yes,-535,yes,no,cellular,30,jul,71,2,-1,0,unknown,no
41,services,divorced,secondary,no,787,yes,no,cellular,8,may,297,2,-1,0,unknown,no
63,entrepreneur,married,secondary,no,3904,no,no,telephone,4,aug,250,2,187,2,success,yes
49,services,married,secondary,no,1122,no,no,cellular,4,aug,143,1,-1,0,unknown,no
50,technician,married,secondary,no,-568,yes,yes,unknown,28,may,860,2,-1,0,unknown,no
53,services,divorced,secondary,no,-905,yes,no,unknown,28,may,213,1,-1,0,unknown,no
38,technician,married,secondary,no,740,no,no,cellular,7,aug,259,3,-1,0,unknown,no
44,management,married,secondary,no,8262,yes,no,cellular,23,jul,201,16,-1,0,unknown,no
39,admin.,single,secondary,no,14,yes,yes,unknown,13,may,19,9,-1,0,unknown,no
36,blue-collar,married,secondary,no,1049,yes,no,cellular,14,may,224,4,-1,0,unknown,yes
38,blue-collar,married,secondary,no,0,yes,no,cellular,13,may,57,5,349,1,other,no
36,housemaid,married,secondary,no,419,yes,no,unknown,30,may,251,1,-1,0,unknown,no
54,unknown,married,secondary,no,2206,no,no,cellular,12,nov,104,1,99,2,other,yes
50,admin.,divorced,secondary,no,202,no,yes,cellular,17,nov,148,1,-1,0,unknown,no
43,blue-collar,married,secondary,no,667,yes,no,unknown,7,may,228,3,-1,0,unknown,no
48,admin.,married,secondary,no,112,no,no,cellular,18,aug,139,5,-1,0,unknown,no
26,services,divorced,secondary,no,74,yes,no,unknown,23,may,106,6,-1,0,unknown,no
